"RRN6","Regulation of RNA polymerase I","2685","","chrII","Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p"
"ACH1","Acetyl CoA Hydrolase","1581","acetyl-CoA hydrolase","chrII","Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth"
"FUS3","cell FUSion","1062","DAC2|mitogen-activated serine/threonine-protein kinase FUS3","chrII","Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis"
"PEP1","carboxyPEPtidase Y-deficient","4740","type I sorting receptor|VPS10|VPT1","chrII","Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments"
"POP8","Processing Of Precursor RNAs","477","ribonuclease P","chrII","Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia"
"APN2","APurinic/apyrimidinic eNdonuclease","1563","DNA-(apurinic or apyrimidinic site) lyase APN2|ETH1","chrII","Class II abasic (AP) endonuclease involved in repair of DNA damage; resolves blocked 3' ends that result from removal of misincorporated nucleotides; homolog of human HAP1 and E. coli exoIII"
"RFT1","Requiring Fifty-Three","1725","glycolipid translocation protein","chrII","Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene"
"HAP3","Heme Activator Protein","435","","chrII","Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding"
"PIM1","Proteolysis In Mitochondria","3402","ATP-dependent Lon protease PIM1|LON1","chrII","ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p, Pet20p, and Mam33p that may regulate mtDNA replication; protease-independent, chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix"
"MCM2","MiniChromosome Maintenance","2607","MCM DNA helicase complex subunit MCM2","chrII","Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress"
"NCL1","NuCLear protein","2055","TRM4|tRNA (cytosine-C5-)-methyltransferase","chrII","S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120"
"RRN10","Regulation of RNA polymerase I","438","","chrII","Protein involved in promoting high level transcription of rDNA; subunit of UAF (upstream activation factor) for RNA polymerase I"
"LSM2","Like SM","416","Sm-like protein LSM2|SMX5|SNP3","chrII","Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
"RPL19B","Ribosomal Protein of the Large subunit","954","eL19|L19B|L19e|L23B|ribosomal 60S subunit protein L19B|rpl5L|YL14","chrII","Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal; homologous to mammalian ribosomal protein L19, no bacterial homolog; RPL19B has a paralog, RPL19A, that arose from the whole genome duplication"
"","","321","","chrII","Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis"
"","","1131","","chrII","Non-essential protein of unknown function"
"PET9","PETite","957","AAC2|ADP/ATP carrier protein PET9|ANC2|OP1","chrII","Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog, AAC3, that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant"
"SHE1","Sensitivity to High Expression","1017","","chrII","Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function"
"HEK2","HEterogeneous nuclear rnp K-like gene","1146","KHD1","chrII","RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K"
"RIB1","RIBoflavin biosynthesis","1038","GTP cyclohydrolase II","chrII","GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway"
"STU1","Suppressor of TUbulin","4542","","chrII","Microtubule plus-end-tracking non-motor protein; binds to MTs, stabilizing interpolar MT plus ends, facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle, spindles poles, and detached KTs; CLASP family member homologous to human CLASP1/2"
"POL12","POLymerase","2118","DNA-directed DNA polymerase alpha subunit POL12","chrII","B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation"
"","","774","","chrII","Putative non-specific single-domain racemase; based on structural similarity; binds pyridoxal 5'-phosphate; expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS"
"APL3","clathrin Adaptor Protein complex Large chain","3078","","chrII","Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport"
"MRPL16","Mitochondrial Ribosomal Protein, Large subunit","699","mitochondrial 54S ribosomal protein YmL47|RML16|uL16m|YmL47","chrII","Mitochondrial ribosomal protein of the large subunit; homologous to bacterial L16 ribosomal protein; synthetic lethality with hac1 mutation suggests a possible role in synthesis of precursors for protein glycosylation"
"URA7","URAcil requiring","1740","CTP synthase URA7","chrII","Major CTP synthase isozyme (see also URA8); catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis; capable of forming cytoplasmic filaments termed cytoophidium, especially during conditions of glucose depletion; URA7 has a paralog, URA8, that arose from the whole genome duplication"
"ERD2","Endoplasmic reticulum Retention Defective","757","","chrII","HDEL receptor; an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role in maintenance of normal levels of ER-resident proteins"
"PRE7","PRoteinase yscE","726","proteasome core particle subunit beta 6|PRS3","chrII","Beta 6 subunit of the 20S proteasome"
"FUI1","5-FlUorourIdine resistance","1920","uridine permease","chrII","High affinity uridine permease, localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress"
"ECM13","ExtraCellular Mutant","774","","chrII","Non-essential protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; ECM13 has a paralog, YJR115W, that arose from the whole genome duplication"
"","","369","","chrII","Putative protein of unknown function; YBL044W is not an essential protein"
"COR1","CORe protein of QH2 cytochrome c reductase","1374","QCR1|ubiquinol--cytochrome-c reductase subunit COR1","chrII","Core subunit of the ubiquinol-cytochrome c reductase complex; the ubiquinol-cytochrome c reductase complex (bc1 complex) is a component of the mitochondrial inner membrane electron transport chain"
"PSY4","Platinum SensitivitY","1326","HSM6","chrII","Regulatory subunit of protein phosphatase PP4; presence of Psy4p in the PP4 complex (along with catalytic subunit Pph3p and Psy2p) is required for dephosphorylation of the histone variant H2AX, but not for dephosphorylation of Rad53p, during recovery from the DNA damage checkpoint; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; required for cisplatin resistance; homolog of mammalian R2"
"EDE1","EH Domains and Endocytosis","4146","BUD15","chrII","Scaffold protein involved in the formation of early endocytic sites; putative regulator of cytokinesis; homo-oligomerization is required for localization to and organization of endocytic sites; has a network of interactions with other endocytic proteins; binds membranes in a ubiquitin-dependent manner; may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death; homolog of mammalian Eps15"
"RRT1","Regulator of rDNA Transcription","312","","chrII","Putative protein of unknown function; conserved across S. cerevisiae strains; identified in a screen for mutants with increased levels of rDNA transcription"
